battery_id,car_model,battery_type,charging_speed,climate,depth_of_discharge,cycle_index,calendar_age_months,mileage_km,soh_percentage,capacity_Ah,voltage_V,temperature_C,internal_resistance_ohm,energy_throughput_kwh,total_lifespan_cycles,remaining_useful_cycles,remaining_useful_life_km,remaining_useful_life_months,eol_reached
BAT-TEST-L-02490,Model Y Performance,NCA,Ultra-Fast (HPC),Cold,Moderate (10-90%),1589,59.5,557661.6,67.92,53.81,352.61,46.2,0.100862,80939.98,4953,3364,1009200,134.6,1
BAT-TEST-L-02491,Model 3 Long Range,NMC,Ultra-Fast (HPC),Temperate,Deep (0-100%),2052,63.0,746669.9,52.51,40.43,337.93,20.2,0.12001,80810.32,4321,2269,680700,90.8,1
BAT-TEST-L-02492,BYD Blade EV,NMC,Fast (DC),Temperate,Shallow (20-80%),2123,79.6,613696.1,59.76,47.49,344.27,22.3,0.118074,95148.8,5276,3153,945900,126.1,1
BAT-TEST-L-02493,Chevy Bolt EV,NMC,Slow (AC),Temperate,Deep (0-100%),1904,68.4,609751.0,59.45,47.2,339.93,47.4,0.106303,84889.75,4695,2791,837300,111.6,1
BAT-TEST-L-02494,Chevy Bolt EV,NMC,Slow (AC),Hot,Deep (0-100%),973,52.6,301747.7,82.31,66.08,348.45,25.0,0.07125,60066.64,5501,4528,1358400,181.1,0
BAT-TEST-L-02495,Chevy Bolt EV,LFP,Slow (AC),Temperate,Moderate (10-90%),3152,127.1,1012627.5,41.79,33.18,349.01,37.3,0.137832,98784.57,5415,2263,678900,90.5,1
BAT-TEST-L-02496,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Deep (0-100%),2326,86.1,738793.3,46.57,37.26,349.86,39.7,0.13129,81238.31,4353,2027,608100,81.1,1
BAT-TEST-L-02497,Model Y Performance,LFP,Fast (DC),Hot,Moderate (10-90%),2500,76.0,995600.3,39.06,32.37,341.56,50.2,0.13797,73243.25,4103,1603,480900,64.1,1
BAT-TEST-L-02498,Tesla Model S,NCA,Slow (AC),Temperate,Deep (0-100%),3090,169.2,911441.4,35.95,26.96,335.12,29.1,0.145687,83309.25,4824,1734,520200,69.4,1
BAT-TEST-L-02499,Model Y Performance,NMC,Fast (DC),Hot,Shallow (20-80%),3609,108.0,1244634.8,14.82,12.82,349.82,50.6,0.179585,40116.45,4237,628,188400,25.1,1
BAT-TEST-L-02500,BYD Blade EV,LFP,Slow (AC),Hot,Deep (0-100%),1431,75.4,379345.2,67.13,52.41,335.02,23.7,0.105184,72048.3,4354,2923,876900,116.9,1
BAT-TEST-L-02501,Tesla Model S,NCA,Fast (DC),Hot,Deep (0-100%),2444,104.2,794304.3,44.68,36.8,332.73,15.7,0.141076,81907.03,4418,1974,592200,79.0,1
BAT-TEST-L-02502,Model 3 Long Range,NCA,Slow (AC),Temperate,Deep (0-100%),4462,138.6,1362482.8,19.77,14.73,343.47,33.6,0.171092,66156.41,5561,1099,329700,44.0,1
BAT-TEST-L-02503,Tesla Model S,NMC,Ultra-Fast (HPC),Hot,Shallow (20-80%),1991,97.4,608228.6,53.83,44.19,359.96,25.6,0.110136,80385.55,4313,2322,696600,92.9,1
BAT-TEST-L-02504,Model 3 Long Range,NCA,Slow (AC),Hot,Shallow (20-80%),1870,81.7,726826.4,59.4,45.28,348.09,29.1,0.107884,83304.45,4606,2736,820800,109.4,1
BAT-TEST-L-02505,Tesla Model S,NCA,Fast (DC),Temperate,Moderate (10-90%),3639,180.5,1056723.1,22.91,18.39,349.57,22.7,0.164332,62513.72,4720,1081,324300,43.2,1
BAT-TEST-L-02506,Tesla Model S,NCA,Fast (DC),Temperate,Deep (0-100%),502,21.8,195071.1,88.02,70.58,332.87,44.7,0.067579,33138.12,4189,3687,1106100,147.5,0
BAT-TEST-L-02507,Model 3 Long Range,LFP,Ultra-Fast (HPC),Hot,Shallow (20-80%),2587,109.7,843574.3,38.08,30.57,334.51,28.4,0.144481,73881.06,4178,1591,477300,63.6,1
BAT-TEST-L-02508,Chevy Bolt EV,NCA,Fast (DC),Temperate,Moderate (10-90%),1047,37.6,305760.2,81.79,65.62,357.49,18.6,0.078642,64226.41,5750,4703,1410900,188.1,0
BAT-TEST-L-02509,Model Y Performance,NCA,Ultra-Fast (HPC),Cold,Deep (0-100%),715,23.5,180294.3,84.75,67.87,330.83,46.4,0.07531,45447.78,4689,3974,1192200,159.0,0
BAT-TEST-L-02510,Tesla Model S,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),739,26.1,232378.0,87.64,70.33,330.72,44.9,0.074462,48576.6,5981,5242,1572600,209.7,0
BAT-TEST-L-02511,Tesla Model S,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),627,20.4,242017.3,89.07,71.78,351.08,30.8,0.059302,41886.41,5738,5111,1533300,204.4,0
BAT-TEST-L-02512,BYD Blade EV,LFP,Slow (AC),Cold,Deep (0-100%),3805,239.7,1383300.3,14.83,11.95,336.04,18.9,0.188082,42317.96,4467,662,198600,26.5,1
BAT-TEST-L-02513,BYD Blade EV,NCA,Slow (AC),Cold,Moderate (10-90%),374,11.1,106890.5,93.31,74.5,331.32,11.0,0.058901,26172.19,5587,5213,1563900,208.5,0
BAT-TEST-L-02514,Tesla Model S,NMC,Slow (AC),Hot,Moderate (10-90%),1028,53.7,344484.8,81.73,64.28,348.8,33.6,0.072884,63016.65,5628,4600,1380000,184.0,0
BAT-TEST-L-02515,Model Y Performance,NCA,Slow (AC),Hot,Shallow (20-80%),3823,178.7,1460628.8,31.43,24.96,331.87,25.0,0.158482,90109.25,5575,1752,525600,70.1,1
BAT-TEST-L-02516,Model 3 Long Range,LFP,Slow (AC),Temperate,Deep (0-100%),2618,86.9,980226.1,40.01,32.56,354.38,20.2,0.143099,78556.23,4364,1746,523800,69.8,1
BAT-TEST-L-02517,Chevy Bolt EV,NCA,Slow (AC),Cold,Deep (0-100%),1141,45.1,455090.8,74.61,57.9,346.8,38.6,0.088436,63845.27,4493,3352,1005600,134.1,1
BAT-TEST-L-02518,Chevy Bolt EV,LFP,Fast (DC),Cold,Moderate (10-90%),1855,68.7,639595.8,66.07,51.46,334.39,17.7,0.102452,91922.0,5467,3612,1083600,144.5,1
BAT-TEST-L-02519,BYD Blade EV,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),678,33.1,234867.7,84.19,67.78,332.89,18.9,0.088906,42810.7,4288,3610,1083000,144.4,0
BAT-TEST-L-02520,Model Y Performance,NCA,Fast (DC),Cold,Shallow (20-80%),4401,129.8,1669602.4,25.92,19.0,337.4,23.8,0.154701,85547.68,5941,1540,462000,61.6,1
BAT-TEST-L-02521,Tesla Model S,NCA,Fast (DC),Hot,Deep (0-100%),2109,71.5,587525.9,63.16,51.5,354.23,38.3,0.100475,99901.88,5725,3616,1084800,144.6,1
BAT-TEST-L-02522,Model Y Performance,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),1850,121.0,499904.5,67.14,54.34,354.13,23.4,0.098375,93158.79,5630,3780,1134000,151.2,1
BAT-TEST-L-02523,Chevy Bolt EV,NCA,Fast (DC),Temperate,Deep (0-100%),1416,40.9,354459.8,65.89,53.82,349.4,39.0,0.102959,69973.61,4151,2735,820500,109.4,1
BAT-TEST-L-02524,Model 3 Long Range,LFP,Fast (DC),Cold,Shallow (20-80%),2264,66.4,657441.1,61.85,49.4,352.15,39.4,0.106655,105023.83,5935,3671,1101300,146.8,1
BAT-TEST-L-02525,Model 3 Long Range,LFP,Fast (DC),Hot,Moderate (10-90%),2785,150.5,930966.4,34.5,28.95,335.34,42.2,0.157127,72065.75,4252,1467,440100,58.7,1
BAT-TEST-L-02526,Tesla Model S,NCA,Fast (DC),Hot,Deep (0-100%),2588,141.5,997663.1,52.5,41.12,333.52,16.7,0.120144,101911.59,5449,2861,858300,114.4,1
BAT-TEST-L-02527,Chevy Bolt EV,LFP,Fast (DC),Hot,Deep (0-100%),1991,84.4,654992.0,52.95,42.53,335.63,33.9,0.129636,79073.83,4232,2241,672300,89.6,1
BAT-TEST-L-02528,Tesla Model S,LFP,Fast (DC),Temperate,Moderate (10-90%),2198,74.4,795015.4,56.99,44.01,335.43,44.5,0.116028,93943.12,5110,2912,873600,116.5,1
BAT-TEST-L-02529,Model Y Performance,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),1062,60.3,298485.9,79.9,65.45,347.47,44.1,0.073538,63642.76,5284,4222,1266600,168.9,1
BAT-TEST-L-02530,Model 3 Long Range,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),1983,65.0,784616.7,62.87,50.66,355.85,15.9,0.106413,93509.52,5341,3358,1007400,134.3,1
BAT-TEST-L-02531,Model 3 Long Range,NMC,Ultra-Fast (HPC),Hot,Shallow (20-80%),2494,80.5,990740.6,39.02,29.01,347.12,46.3,0.148261,72990.28,4090,1596,478800,63.8,1
BAT-TEST-L-02532,Model Y Performance,NMC,Slow (AC),Temperate,Deep (0-100%),3676,198.2,1225591.2,19.39,15.45,333.31,22.1,0.175107,53465.18,4560,884,265200,35.4,1
BAT-TEST-L-02533,Model Y Performance,LFP,Slow (AC),Cold,Moderate (10-90%),331,18.1,112848.6,94.38,73.63,347.99,28.5,0.060227,23429.86,5890,5559,1667700,222.4,0
BAT-TEST-L-02534,Tesla Model S,LFP,Fast (DC),Temperate,Shallow (20-80%),2011,74.7,767122.5,49.99,42.39,350.87,27.1,0.120951,75391.04,4021,2010,603000,80.4,1
BAT-TEST-L-02535,Tesla Model S,LFP,Ultra-Fast (HPC),Hot,Deep (0-100%),748,22.0,242528.0,86.92,70.62,331.06,26.6,0.080074,48764.89,5721,4973,1491900,198.9,0
BAT-TEST-L-02536,Model Y Performance,NCA,Slow (AC),Cold,Deep (0-100%),3780,218.1,1119884.2,34.55,28.48,338.97,46.5,0.149501,97953.1,5776,1996,598800,79.8,1
BAT-TEST-L-02537,Model 3 Long Range,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),2554,106.0,962410.3,50.46,40.11,359.3,21.4,0.11839,96657.09,5155,2601,780300,104.0,1
BAT-TEST-L-02538,Tesla Model S,NMC,Fast (DC),Cold,Shallow (20-80%),2431,77.2,937494.9,57.62,45.67,347.77,28.4,0.108291,105059.83,5737,3306,991800,132.2,1
BAT-TEST-L-02539,Tesla Model S,NCA,Ultra-Fast (HPC),Cold,Shallow (20-80%),1792,82.0,556887.4,56.37,46.41,340.25,17.9,0.122083,75758.23,4107,2315,694500,92.6,1
BAT-TEST-L-02540,BYD Blade EV,NCA,Slow (AC),Temperate,Deep (0-100%),744,34.1,246085.8,82.8,67.68,335.0,19.9,0.07469,46204.22,4326,3582,1074600,143.3,0
BAT-TEST-L-02541,Chevy Bolt EV,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),3146,98.8,1240543.6,27.65,21.29,338.2,51.5,0.161191,65228.51,4348,1202,360600,48.1,1
BAT-TEST-L-02542,Model Y Performance,LFP,Slow (AC),Cold,Deep (0-100%),2915,146.0,945050.1,49.9,39.1,345.77,34.2,0.126017,109093.09,5818,2903,870900,116.1,1
BAT-TEST-L-02543,Model Y Performance,NCA,Fast (DC),Cold,Deep (0-100%),2741,101.8,997576.1,38.49,29.64,337.66,29.0,0.139295,79123.59,4456,1715,514500,68.6,1
BAT-TEST-L-02544,Chevy Bolt EV,LFP,Fast (DC),Temperate,Moderate (10-90%),3381,165.7,966387.7,25.86,21.41,357.04,42.9,0.158409,65563.1,4560,1179,353700,47.2,1
BAT-TEST-L-02545,BYD Blade EV,NMC,Slow (AC),Cold,Moderate (10-90%),1276,45.1,439195.3,76.54,61.11,353.31,13.1,0.079945,73248.4,5439,4163,1248900,166.5,1
BAT-TEST-L-02546,Model Y Performance,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),3264,118.5,959588.5,26.68,21.57,336.38,42.6,0.166644,65309.12,4452,1188,356400,47.5,1
BAT-TEST-L-02547,Tesla Model S,NCA,Fast (DC),Temperate,Shallow (20-80%),3079,95.4,1161991.2,28.74,21.6,347.65,24.2,0.157066,66377.25,4321,1242,372600,49.7,1
BAT-TEST-L-02548,Chevy Bolt EV,LFP,Slow (AC),Temperate,Deep (0-100%),1402,42.8,402771.4,65.52,53.93,336.0,26.1,0.095054,68891.13,4066,2664,799200,106.6,1
BAT-TEST-L-02549,BYD Blade EV,NCA,Slow (AC),Cold,Shallow (20-80%),2189,69.7,726723.1,53.21,42.31,340.75,24.6,0.126497,87356.07,4678,2489,746700,99.6,1
BAT-TEST-L-02550,Model Y Performance,NCA,Ultra-Fast (HPC),Temperate,Shallow (20-80%),2885,99.6,1142802.3,40.51,32.72,347.11,27.3,0.134489,87647.02,4849,1964,589200,78.6,1
BAT-TEST-L-02551,Chevy Bolt EV,LFP,Slow (AC),Temperate,Deep (0-100%),1105,43.3,438297.1,81.51,65.53,356.29,19.0,0.08008,67548.37,5975,4870,1461000,194.8,0
BAT-TEST-L-02552,Chevy Bolt EV,LFP,Fast (DC),Temperate,Shallow (20-80%),1687,50.1,668097.7,68.86,52.79,345.72,46.5,0.088489,87127.47,5418,3731,1119300,149.2,1
BAT-TEST-L-02553,Chevy Bolt EV,LFP,Slow (AC),Temperate,Moderate (10-90%),1912,104.8,562782.5,57.7,46.65,344.15,29.4,0.107867,82743.21,4520,2608,782400,104.3,1
BAT-TEST-L-02554,Tesla Model S,NCA,Fast (DC),Hot,Shallow (20-80%),3323,209.6,993178.2,23.82,19.13,334.99,48.0,0.161285,59361.32,4362,1039,311700,41.6,1
BAT-TEST-L-02555,BYD Blade EV,NCA,Slow (AC),Hot,Moderate (10-90%),4375,232.6,1572889.3,23.05,17.87,333.85,24.7,0.166583,75639.09,5686,1311,393300,52.4,1
BAT-TEST-L-02556,BYD Blade EV,NMC,Slow (AC),Cold,Shallow (20-80%),2101,67.3,803126.4,53.54,42.6,333.61,43.7,0.118588,84361.13,4522,2421,726300,96.8,1
BAT-TEST-L-02557,BYD Blade EV,NCA,Slow (AC),Cold,Deep (0-100%),666,23.2,172822.3,86.0,67.72,341.73,29.4,0.066258,42954.9,4756,4090,1227000,163.6,0
BAT-TEST-L-02558,Chevy Bolt EV,LFP,Slow (AC),Temperate,Moderate (10-90%),1741,52.2,467723.7,57.51,45.99,353.01,29.3,0.119594,75088.79,4097,2356,706800,94.2,1
BAT-TEST-L-02559,Model 3 Long Range,NCA,Fast (DC),Temperate,Moderate (10-90%),495,14.2,161966.4,90.89,71.33,358.51,12.3,0.068234,33742.15,5432,4937,1481100,197.5,0
BAT-TEST-L-02560,BYD Blade EV,NMC,Fast (DC),Cold,Moderate (10-90%),1137,43.1,369760.8,74.16,60.16,350.58,40.7,0.087444,63242.93,4401,3264,979200,130.6,1
BAT-TEST-L-02561,Model 3 Long Range,LFP,Slow (AC),Cold,Deep (0-100%),5297,236.5,1733918.1,10.65,10.03,343.04,37.7,0.183305,42298.97,5928,631,189300,25.2,1
BAT-TEST-L-02562,Chevy Bolt EV,NCA,Fast (DC),Temperate,Deep (0-100%),437,21.2,124201.9,90.22,72.63,348.62,44.0,0.067438,29571.17,4470,4033,1209900,161.3,0
BAT-TEST-L-02563,Tesla Model S,NCA,Ultra-Fast (HPC),Cold,Deep (0-100%),692,24.7,191881.0,84.27,66.89,341.96,34.8,0.069743,43733.55,4398,3706,1111800,148.2,0
BAT-TEST-L-02564,Chevy Bolt EV,NMC,Slow (AC),Hot,Deep (0-100%),2141,95.0,767407.7,56.6,46.02,357.03,35.4,0.117244,90886.28,4933,2792,837600,111.7,1
BAT-TEST-L-02565,Model Y Performance,LFP,Ultra-Fast (HPC),Hot,Deep (0-100%),2132,74.9,691154.3,52.27,41.29,353.22,14.9,0.119675,83576.91,4467,2335,700500,93.4,1
BAT-TEST-L-02566,Chevy Bolt EV,LFP,Slow (AC),Hot,Moderate (10-90%),3255,109.3,926355.2,29.88,24.67,340.47,37.6,0.153956,72955.71,4642,1387,416100,55.5,1
BAT-TEST-L-02567,Chevy Bolt EV,NCA,Fast (DC),Temperate,Shallow (20-80%),331,13.2,123605.0,92.86,74.6,340.06,12.4,0.055807,23053.62,4639,4308,1292400,172.3,0
BAT-TEST-L-02568,Model Y Performance,NCA,Ultra-Fast (HPC),Hot,Moderate (10-90%),3344,130.9,1093916.9,39.2,31.93,358.58,29.6,0.152964,98310.88,5500,2156,646800,86.2,1
BAT-TEST-L-02569,Model 3 Long Range,NMC,Ultra-Fast (HPC),Hot,Deep (0-100%),3858,147.6,1254352.0,20.65,16.61,334.35,37.9,0.158337,59764.09,4862,1004,301200,40.2,1
BAT-TEST-L-02570,Model 3 Long Range,NMC,Slow (AC),Temperate,Deep (0-100%),1240,63.0,325441.8,78.32,64.81,331.48,15.5,0.084706,72836.04,5719,4479,1343700,179.2,1
BAT-TEST-L-02571,Model Y Performance,LFP,Slow (AC),Temperate,Deep (0-100%),1703,75.2,607853.7,70.98,56.9,338.1,23.6,0.087419,90657.42,5868,4165,1249500,166.6,1
BAT-TEST-L-02572,Model Y Performance,NCA,Fast (DC),Hot,Deep (0-100%),3611,182.4,1188784.1,11.65,10.19,354.53,52.2,0.185534,31542.95,4087,476,142800,19.0,1
BAT-TEST-L-02573,Chevy Bolt EV,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),2487,101.9,829232.1,44.23,37.03,358.19,18.8,0.133565,82490.82,4459,1972,591600,78.9,1
BAT-TEST-L-02574,Model Y Performance,NCA,Slow (AC),Cold,Deep (0-100%),4855,212.2,1605331.1,11.52,9.8,340.09,36.8,0.184377,41945.84,5487,632,189600,25.3,1
BAT-TEST-L-02575,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),2080,96.9,706812.8,59.15,47.98,332.98,29.3,0.110938,92280.35,5092,3012,903600,120.5,1
BAT-TEST-L-02576,Chevy Bolt EV,NCA,Slow (AC),Temperate,Deep (0-100%),3890,136.9,1075825.5,28.18,23.0,336.01,23.9,0.166651,82202.41,5416,1526,457800,61.0,1
BAT-TEST-L-02577,Model Y Performance,NCA,Slow (AC),Hot,Moderate (10-90%),1930,89.8,715529.4,63.52,52.16,343.13,46.9,0.112832,91945.97,5291,3361,1008300,134.4,1
BAT-TEST-L-02578,BYD Blade EV,NMC,Fast (DC),Temperate,Deep (0-100%),698,38.7,251432.0,85.51,70.28,350.27,33.9,0.067987,44766.82,4819,4121,1236300,164.8,0
BAT-TEST-L-02579,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),4063,242.0,1169535.9,31.27,26.39,341.96,35.9,0.154866,95295.85,5912,1849,554700,74.0,1
BAT-TEST-L-02580,Tesla Model S,NMC,Slow (AC),Hot,Deep (0-100%),2371,76.2,667212.9,50.95,41.13,350.46,33.9,0.125516,90599.03,4834,2463,738900,98.5,1
BAT-TEST-L-02581,Model 3 Long Range,NMC,Slow (AC),Temperate,Deep (0-100%),529,27.3,186205.0,90.72,72.91,351.49,26.6,0.054311,35994.4,5702,5173,1551900,206.9,0
BAT-TEST-L-02582,Tesla Model S,LFP,Slow (AC),Temperate,Shallow (20-80%),2245,87.0,564781.4,43.89,34.06,345.96,39.9,0.136264,73897.63,4001,1756,526800,70.2,1
BAT-TEST-L-02583,Model 3 Long Range,NCA,Fast (DC),Cold,Shallow (20-80%),1855,123.6,493153.2,55.4,43.23,335.24,30.8,0.112941,77074.62,4159,2304,691200,92.2,1
BAT-TEST-L-02584,Model Y Performance,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),4428,203.4,1656493.4,15.68,13.49,346.48,41.1,0.18092,52067.43,5251,823,246900,32.9,1
BAT-TEST-L-02585,Tesla Model S,NCA,Ultra-Fast (HPC),Cold,Shallow (20-80%),2493,137.8,806941.6,51.91,40.87,349.93,38.7,0.116037,97050.8,5184,2691,807300,107.6,1
BAT-TEST-L-02586,Model Y Performance,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),1305,40.3,399902.4,75.56,61.2,349.63,39.9,0.086165,73953.11,5339,4034,1210200,161.4,1
BAT-TEST-L-02587,Tesla Model S,NCA,Ultra-Fast (HPC),Hot,Moderate (10-90%),878,39.2,235546.1,80.24,64.88,356.06,15.7,0.07535,52840.37,4444,3566,1069800,142.6,0
BAT-TEST-L-02588,Model Y Performance,NCA,Fast (DC),Hot,Moderate (10-90%),3212,112.7,1096347.3,45.32,34.74,337.22,45.6,0.132899,109186.06,5875,2663,798900,106.5,1
BAT-TEST-L-02589,Chevy Bolt EV,LFP,Fast (DC),Cold,Deep (0-100%),1683,48.9,460497.4,67.4,53.52,337.34,18.0,0.0948,85070.67,5162,3479,1043700,139.2,1
BAT-TEST-L-02590,Model Y Performance,LFP,Fast (DC),Temperate,Moderate (10-90%),1794,59.4,544713.2,59.68,46.56,341.98,41.1,0.109452,80295.9,4449,2655,796500,106.2,1
BAT-TEST-L-02591,Model Y Performance,NCA,Ultra-Fast (HPC),Temperate,Shallow (20-80%),2719,93.3,687398.3,43.35,34.9,338.64,39.2,0.13819,88410.88,4800,2081,624300,83.2,1
BAT-TEST-L-02592,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Deep (0-100%),1916,108.0,508033.8,63.95,49.69,355.66,16.0,0.102757,91900.07,5315,3399,1019700,136.0,1
BAT-TEST-L-02593,Tesla Model S,NMC,Fast (DC),Hot,Moderate (10-90%),4298,188.8,1626070.5,10.88,8.31,347.12,50.6,0.180119,35061.4,4823,525,157500,21.0,1
BAT-TEST-L-02594,Tesla Model S,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),4666,171.4,1655252.7,13.88,11.25,338.41,50.9,0.176961,48565.44,5418,752,225600,30.1,1
BAT-TEST-L-02595,Model Y Performance,NCA,Slow (AC),Hot,Moderate (10-90%),1193,47.4,476218.4,77.43,63.07,338.45,16.5,0.089091,69278.78,5285,4092,1227600,163.7,1
BAT-TEST-L-02596,Model 3 Long Range,NMC,Fast (DC),Cold,Deep (0-100%),5017,334.0,1598686.1,11.55,10.71,345.29,29.3,0.183222,43450.35,5672,655,196500,26.2,1
BAT-TEST-L-02597,Chevy Bolt EV,NMC,Slow (AC),Hot,Moderate (10-90%),2360,79.5,790674.8,57.05,45.02,350.63,35.6,0.112978,100975.17,5495,3135,940500,125.4,1
BAT-TEST-L-02598,Model Y Performance,LFP,Slow (AC),Temperate,Shallow (20-80%),3518,127.4,1351041.0,38.77,30.2,330.14,46.3,0.138496,102287.97,5745,2227,668100,89.1,1
BAT-TEST-L-02599,Model 3 Long Range,NCA,Slow (AC),Temperate,Shallow (20-80%),1812,84.7,675667.0,58.22,44.46,338.94,42.1,0.113145,79117.99,4337,2525,757500,101.0,1
BAT-TEST-L-02600,BYD Blade EV,NMC,Ultra-Fast (HPC),Cold,Deep (0-100%),1800,111.7,613544.5,55.97,45.09,349.73,38.0,0.107491,75559.89,4088,2288,686400,91.5,1
BAT-TEST-L-02601,Model Y Performance,LFP,Slow (AC),Temperate,Moderate (10-90%),3539,133.9,1277445.4,13.87,8.86,344.82,25.4,0.180739,36817.08,4109,570,171000,22.8,1
BAT-TEST-L-02602,Model 3 Long Range,NMC,Slow (AC),Hot,Deep (0-100%),414,17.2,144799.8,92.3,73.52,355.13,31.6,0.059568,28660.07,5379,4965,1489500,198.6,0
BAT-TEST-L-02603,Model Y Performance,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),2907,162.1,768127.0,38.32,31.25,337.31,43.1,0.142004,83557.23,4713,1806,541800,72.2,1
BAT-TEST-L-02604,BYD Blade EV,NMC,Slow (AC),Temperate,Shallow (20-80%),4006,121.0,1362077.3,25.22,18.87,355.0,18.3,0.164533,75773.68,5357,1351,405300,54.0,1
BAT-TEST-L-02605,Chevy Bolt EV,NCA,Fast (DC),Cold,Moderate (10-90%),4855,224.9,1402189.2,11.98,9.68,347.89,43.1,0.184451,43626.65,5516,661,198300,26.4,1
BAT-TEST-L-02606,Tesla Model S,NCA,Ultra-Fast (HPC),Temperate,Moderate (10-90%),2250,102.9,707689.5,55.68,44.06,330.61,15.4,0.122387,93953.34,5076,2826,847800,113.0,1
BAT-TEST-L-02607,Model 3 Long Range,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),546,18.2,148890.1,89.08,73.58,338.94,13.2,0.061275,36479.55,5001,4455,1336500,178.2,0
BAT-TEST-L-02608,BYD Blade EV,LFP,Fast (DC),Hot,Deep (0-100%),3036,94.3,854680.6,30.32,23.27,339.74,38.6,0.151576,69030.98,4357,1321,396300,52.8,1
BAT-TEST-L-02609,Model 3 Long Range,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),3046,100.0,1072936.8,28.21,24.08,349.87,28.9,0.161357,64439.09,4243,1197,359100,47.9,1
BAT-TEST-L-02610,Tesla Model S,LFP,Fast (DC),Temperate,Deep (0-100%),1093,33.2,282138.6,77.05,61.56,351.13,23.2,0.08683,63163.33,4763,3670,1101000,146.8,1
BAT-TEST-L-02611,Chevy Bolt EV,NCA,Fast (DC),Hot,Deep (0-100%),1662,48.8,441975.0,60.16,45.62,353.79,43.3,0.104824,74994.14,4172,2510,753000,100.4,1
BAT-TEST-L-02612,Tesla Model S,LFP,Fast (DC),Cold,Moderate (10-90%),1522,53.0,589530.8,70.63,55.62,333.24,29.5,0.099576,80619.07,5181,3659,1097700,146.4,1
BAT-TEST-L-02613,Tesla Model S,NCA,Fast (DC),Cold,Deep (0-100%),2948,101.3,955858.7,50.73,40.89,332.82,24.6,0.119878,112170.01,5984,3036,910800,121.4,1
BAT-TEST-L-02614,Model 3 Long Range,LFP,Slow (AC),Hot,Deep (0-100%),3947,138.7,1059369.1,24.67,20.68,338.76,20.0,0.161766,73038.87,5240,1293,387900,51.7,1
BAT-TEST-L-02615,Tesla Model S,NCA,Slow (AC),Temperate,Moderate (10-90%),4209,144.9,1326402.0,24.9,19.65,358.32,21.4,0.16128,78605.13,5605,1396,418800,55.8,1
BAT-TEST-L-02616,Tesla Model S,NCA,Slow (AC),Temperate,Moderate (10-90%),4127,178.7,1470760.0,25.78,19.42,339.4,31.1,0.162128,79792.25,5560,1433,429900,57.3,1
BAT-TEST-L-02617,BYD Blade EV,NCA,Slow (AC),Hot,Moderate (10-90%),374,16.4,118656.5,91.46,73.05,341.39,27.8,0.069911,25655.89,4382,4008,1202400,160.3,0
BAT-TEST-L-02618,Model 3 Long Range,LFP,Slow (AC),Cold,Deep (0-100%),1767,52.5,694875.3,63.7,49.8,359.63,39.0,0.104961,84412.37,4867,3100,930000,124.0,1
BAT-TEST-L-02619,Model 3 Long Range,NCA,Slow (AC),Cold,Moderate (10-90%),2025,132.8,584759.0,52.66,41.52,346.9,44.3,0.123363,79975.87,4277,2252,675600,90.1,1
BAT-TEST-L-02620,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),4049,171.9,1232206.7,26.84,19.93,346.57,39.0,0.161209,81518.9,5535,1486,445800,59.4,1
BAT-TEST-L-02621,Chevy Bolt EV,NCA,Slow (AC),Cold,Deep (0-100%),3770,164.1,1121241.7,33.56,24.98,333.58,32.4,0.152726,94887.86,5674,1904,571200,76.2,1
BAT-TEST-L-02622,BYD Blade EV,LFP,Ultra-Fast (HPC),Hot,Shallow (20-80%),1444,89.5,434322.8,66.94,52.12,334.64,15.2,0.098506,72491.68,4367,2923,876900,116.9,1
BAT-TEST-L-02623,BYD Blade EV,LFP,Ultra-Fast (HPC),Hot,Shallow (20-80%),1302,41.7,405187.6,77.79,63.24,344.51,23.7,0.079843,75966.78,5864,4562,1368600,182.5,1
BAT-TEST-L-02624,Tesla Model S,LFP,Slow (AC),Cold,Shallow (20-80%),1482,52.4,486889.6,65.75,52.28,354.3,29.0,0.099626,73085.12,4327,2845,853500,113.8,1
